serverId,name,categories
1,FastGens,gens
2,Lifesteal,smp|pvp|minigames
3,GensFood,gens
4,LunarBlock,skyblock|farming
5,ScuffleMC,oldPVP|pvp|gens
6,BoxMiningX,pvp|box|minigames
7,Boxers,pvp|smp|rpg|farming|factions
8,DupeTop,smp|pvp
9,mlum,prison|rolePlay
10,LoopGens,gens|pvp|minigames
11,FastBox,pvp|box
12,Rkits,pvp
13,SkyHaste,gens|prison|rpg
14,StealGens,gens|pvp|farming
15,JustBox,pvp|gens|box
16,Li4esteal,smp|minigames|pvp
17,BlzeSteal,smp|factions|pvp
18,10LivesSMP,smp|pvp|factions
19,BoxSteal,pvp|smp|box
20,Flicked,smp|pvp
21,Hotter,pvp|smp|factions
22,PlayInABox,pvp|box|gens|smp
23,BozoBoxer,pvp|smp|box
24,LLbox,box|pvp
25,boxcon,pvp|box
26,Lightskies,pvp|prison
27,GrindyBox,farming|box|skyblock
28,PaperBlok,pvp
29,TulpCraft,minigames|smp|pvp
30,LizziBox,pvp|gens|box
31,LemonRealms,smp
32,Weaken,pvp
33,BeeGens,gens|farming|prison
34,Golf,minigames
35,BoxJosh,pvp|box|farming
36,ShockNetwork,smp|pvp|factions
37,LeonePvP,oldPVP|pvp|minigames
38,PetRPG,rpg|modded|smp
39,VividGens,gens|farming
40,Warp,modded|pvp|smp
41,AcidGens,gens|farming|pvp
42,LocalBox,pvp|box
43,LifeSt3alX,smp|pvp|minigames
44,ExpressGen,gens
45,MagicBound,rpg|pvp
46,onlyoneblock,minigames|skyblock
47,MyjerFarms,farming|minigames
48,Minting,smp|pvp|modded
49,florial,smp|rpg|factions
50,BOXDOOM,pvp|farming|box
51,ShrimpBox,pvp|box
52,LiveStealX,smp|pvp|minigames
53,Cobblestone,farming|pvp|prison
54,bleuu,smp|factions|pvp
55,WildMiner,farming|prison|pvp
56,ViceGens,gens|pvp|skyblock
57,LabTrials,minigames|pvp|modded
58,Towerhub,pvp
59,FractelBox,pvp|gens|box
60,WoodnessBox,pvp|modded|box
61,UseBoxMine,pvp|box
62,SheeshBox,pvp|prison|box
63,DemonicBox,pvp|box
64,BasicCraft,smp|rpg|farming
65,macbox,pvp|box
66,Restland,smp|rpg|skyblock|rolePlay
67,Drip,oldPVP|pvp|box
68,hindrix,smp|pvp|rolePlay
69,murtsbox,pvp|box
70,RatBoxX,pvp|box
71,LifeBoxer,pvp|box
72,ZeroNetwork,smp|box|creative
73,Warzone,oldPVP|pvp|minigames
74,CookiesNMilk,smp
75,LavaS,gens|pvp|smp
76,CampusRP,rolePlay
77,WildKits,pvp
78,1Hour1Life,smp|factions|rolePlay
79,CherryPR,prison|farming
80,KristalBox,factions|pvp|farming
81,Site05,prison|pvp|rpg
82,CreativeCaos,creative
83,onbox,pvp|modded|rpg
84,100x100land,modded|pvp|farming
85,LIfeGainZSMP,smp|pvp
86,BanLife,prison|smp
87,EditionBox,box|pvp
88,randumbox,minigames|gens|pvp
89,L1feste4lz,smp|pvp|factions
90,DupeXCraft,smp|factions|pvp
91,BoxRIP,pvp|farming|gens|box|minigames
92,ErosionBox,box|prison|gens
93,HeroCL,rpg|pvp|farming
94,FunKits,pvp|minigames
95,SolarGN,gens|pvp|farming
96,RankMining,rpg
97,iGenZ,gens|farming|pvp
98,ShulkerRPG,rpg|pvp
99,LuckMinez,rpg|prison|pvp
100,prisonade,prison|farming|box
101,zoon,pvp|box
102,Arsis,pvp
103,samibox,gens|pvp|box
104,Boxlotl,pvp|minigames
105,AffinityBox,prison|minigames
106,ZombieCl,rpg|farming
107,TridexSMP,smp|pvp|farming
108,wyndbox,pvp|farming|box
109,EggClicker,gens|minigames|farming
110,zomy,smp
111,ruinedskies,pvp|box|prison
112,BoxFFA,pvp
113,NodeDupe,smp|pvp|factions
114,CoolGuns,pvp|modded|rolePlay
115,Cropied,smp|gens|prison
116,XENABOX,pvp|box|rpg
117,NaxBox,box|pvp
118,NoteGen,gens
119,BillyVoid,skyblock|oldPVP
120,gooknation,pvp
121,WyrmRPG,rpg|smp|rolePlay
122,VejpBox,pvp|box|farming
123,fewer,smp|minigames|pvp|farming
124,BattlePet,rpg|skyblock|modded
125,M4ST,smp
126,ogrestupe,smp
127,MythBox,pvp|rpg|farming
128,GunsBox,minigames|pvp|modded
129,Alexonica,box|pvp|smp
130,PurityBox,gens|pvp|prison
131,MaxFarms,farming|pvp|minigames
132,frawlBox,pvp|factions
133,mexicanspvp,smp|pvp
134,OwlMines,prison|modded|pvp
135,BeserkBox,box
136,Elict,smp|pvp|minigames
137,skyminingf,skyblock|pvp|smp|farming
138,HexanPR,prison
139,Lifesteasmp8,smp
140,CosmicBoxV,box
141,bladeb0x,box|farming|pvp
142,Cavedbox,pvp|farming|box
143,SMPServer118,smp
144,RyseBox,pvp|farming
145,smp576,pvp|smp
146,FlowerHatSMP,smp
147,NeverW1pe,gens|pvp
148,BoxIsEZ,pvp|farming
149,OnyxGens,gens|farming|pvp
150,LvlUpSkies,rpg|skyblock
151,FloraSteal,smp|pvp
152,RelaxBox,pvp|box|farming
153,VVBox,pvp|box
154,namsathy,rolePlay|rpg|factions
155,HimmelSky,minigames|gens|skyblock
156,PLEXBOX,box|gens|pvp
157,KeepInvbox,minigames|prison|pvp
158,AnewRPG,rpg
159,lowclicker,gens|farming|prison
160,LucidGenz,gens|farming
161,Sebibox,prison|box
162,NoobBoxZ,pvp|farming|box
163,BoxieDoxie,smp
164,Jishbox,pvp|box
165,DupeS3eal,smp|pvp|factions
166,SkyGlow,skyblock|farming|minigames
167,RexyMines,box
168,EuroDupe,oldPVP|pvp|factions
169,tanber,smp
170,Plzjoin555,smp|creative
171,Atomkit,pvp|box
172,DoggyBox,modded|farming|pvp
173,Flexed,oldPVP|pvp
174,hardcorevipp,smp|pvp
175,CrestSteal,smp|factions|pvp
176,ajustbox,gens|rpg
177,CobbleRPG,minigames|rpg|rolePlay
178,DoxxBox,box|pvp|farming
179,DupersLife,smp|pvp
180,rand0item,creative|modded|skyblock
181,RareSMP,smp|pvp
182,CatzBox,box|pvp
183,HighWindsSMP,smp|rolePlay
184,FarmCrops,farming
185,AnMintySMP,smp|modded
186,DemonBoxer,pvp
187,LaggySkyX,pvp|box
188,AtlasBox,rpg|box|pvp
189,Flawlessed,pvp|oldPVP|gens
190,chibby12,smp|pvp
191,Barricaded,prison|oldPVP|pvp
192,ReddzSMP,smp
193,WaxedIsPro,smp
194,DoomBoxHut,pvp|box
195,250x250BRDR,farming|prison|pvp
196,Unsecured,rolePlay|pvp|prison
197,survival814,rpg
198,BoxRift,pvp|gens|smp
199,OnlyBox111,pvp|gens
200,Apeirophobe,modded|rpg
201,boxhuntpvp,rpg|pvp|prison
202,Swaggbox,gens|pvp
203,Elected,pvp|gens
204,TNPDupe,smp|pvp
205,CookieSMP101,smp
206,CekDupe,pvp|farming|modded
207,UxBox,pvp|box|smp
208,Wiwibox,minigames|pvp|gens
209,DupeStealers,pvp
210,KitsCrazy,pvp|minigames
211,OmegaPvpz,oldPVP|farming|pvp
212,MalcolmIT,creative
213,SharntiesSMP,smp
214,Idealbox,prison|farming|oldPVP
215,NM2SMP,smp|pvp
216,WitherSG,smp|rpg
217,Wingbox,prison
218,SpringPR,prison
219,DawnS1eel,farming
220,Stealable,gens|pvp|factions
221,freegm1nice,creative
222,demokratia,smp|farming|rolePlay
223,ArchaicBox,box|pvp
224,icegreedo,smp
225,StormedRing,rpg
226,TropDC,minigames|pvp|oldPVP
227,KlashBox,pvp|box|farming
228,CatTheBox,pvp
229,theopenworld,rpg
230,SkyFaster,pvp|gens|prison
231,BoomBoxV1,pvp|farming
232,LaserPvP,prison|pvp|rolePlay
233,ChaosBoxx,pvp|box|prison
234,RoyalStealX,smp|factions|pvp
235,LegendsRPG,rpg|oldPVP|farming
236,NewJackSmp,smp
237,BusyIsDumb,smp
238,LemonNetwork,smp|pvp|creative
239,NitroNetwork,pvp|box
240,Smackdown,box|prison|pvp
241,vigilanceSCP,prison|rolePlay|pvp
242,Ariseking,pvp|minigames
243,FrostPrison,pvp|oldPVP
244,TheMindscape,smp|farming|rolePlay
245,tazpvp,rpg|pvp|minigames
246,SG30,gens|pvp|rpg
247,Node,oldPVP|gens|minigames
248,fishskymine,farming|pvp|box
249,ServerOpO,smp
250,ThatLSSmp,smp
251,yourbully24,smp|pvp
252,SnowyGens,gens
253,SquareX,pvp|box|gens
254,Lifereceive,smp|pvp
255,atlantisboxx,box|pvp
256,sunylex,pvp|factions|smp
257,HouseBoxx,gens|pvp|smp
258,scpfounded,smp|prison|rolePlay
259,BoxOne,box|pvp
260,GIGANTEBEAN,smp|creative|rpg
261,Lanked,box|smp|farming
262,SuitedGame,rpg|farming
263,Pokeymon,rpg|pvp
264,Paintbol,pvp|minigames
265,WoodlikeSMP,smp
266,GMCkits,creative
267,BubbleGens,gens|pvp|box
268,KiziBox,box
269,Livvery,pvp
270,1if3st3al,smp|pvp|modded
271,BoxMix12,pvp|prison
272,JazzSMPeng,smp
273,ClaimTerrain,creative|minigames|modded
274,Fancy,prison|skyblock|gens
275,Snorklesserv,smp
276,Ferigames,smp
277,ApexClub,box|pvp
278,Craftioreal,rolePlay|smp
279,TerraM1nes,box|rpg|pvp
280,BrainPig,smp|factions|pvp
281,WackBattles,pvp|rpg|oldPVP
282,SoulStealx,rpg|rolePlay
283,Maglic,pvp|modded
284,ThePandemic,minigames|box|rolePlay
285,SnowSurvival,factions|smp
286,LimeBoxMC,box|pvp
287,AppelBox,box
288,EmptyGen,gens|pvp
289,Eroici,smp
290,CraftingSim,smp|pvp
291,RentaPit,oldPVP|pvp
292,BoxPvP111111,pvp|box
293,Rmdx,smp|minigames|pvp
294,EllaVate,smp
295,The3S,smp
296,Z4Crim,pvp
297,LSFlexios,smp|pvp|farming
298,BoxxxCraft,box
299,MineBox1000,gens|box
300,Nate1234,smp|rolePlay
301,Alefirssmp,smp|factions
302,1000x1000pvp,pvp
303,PlayWithASky,skyblock|rolePlay|smp
304,coolfactions,smp|rolePlay|pvp
305,world906,skyblock
306,MinForever,farming|pvp|rpg
307,SOTCL,smp
308,7seconds,pvp
309,HoreniaBox,pvp|prison|gens
310,Hyperboxnet,box|pvp|gens
311,TechNeverDie,smp
312,Compressors,rpg
313,LightsBox,box|pvp
314,Indorse,oldPVP
315,icetea20,skyblock|farming|rpg
316,SteveboxGG,pvp|prison
317,imtuyung,smp
318,enderboxxx,farming|pvp|box
319,AmazeHut,creative|smp|pvp
320,BoxOid,box|pvp|farming
321,h0usSMP,smp
322,Facttime,smp|pvp|creative
323,BlueLantern,pvp
324,BrisbaneMC,modded|minigames
325,GravelMine,oldPVP|pvp
326,DankPR,prison
327,DracarySMP,creative
328,LittleSMP23,smp
329,HayBox,pvp|box
330,life4everst,smp|factions|prison
331,beat4op1002,creative
332,TimmyOConnor,smp|pvp
333,JaMinigame,minigames
334,SpreezyMC,smp|pvp|rpg
335,HBBox,rpg|farming|rolePlay|pvp
336,Dgsruby,smp
337,avex2,smp
338,jamboxes,gens|box|farming
339,svafed,smp
340,themaxsmpp,smp
341,MellowsDupe,pvp|smp|factions
342,Crypt1ds,creative
343,IpoBox,pvp
344,jermainecole,prison|gens|box
345,Madded,smp
346,GmzPvP,pvp|oldPVP
347,OasisNetwork,smp
348,SoulzSteal,smp|pvp
349,CandyLand69,smp
350,jacksonsar,smp|rolePlay
351,TheArstisSMP,smp|pvp
352,ArbysBacon,modded
353,Boxpvp4fun,box|pvp
354,Hallilobox,farming|minigames|pvp
355,FLAMEDOWNDUO,smp
356,3nemySMP,smp
357,lifedupe7,pvp|smp
358,PogOfBox,box|pvp
359,HubCruise,smp
360,NetherSMP00,smp
361,bigBentcokie,smp
362,Minerpolo,box|modded|gens
363,WARSPIRE,pvp|minigames
364,Tamed,box
365,FGSkyMine,pvp|rolePlay|prison
366,lolzah,skyblock
367,flyanddie,pvp|minigames
368,BoxGrinding,pvp|box|gens
369,KidBox,pvp|box
370,wertycreep,smp|pvp|minigames
371,RaidedOG,pvp|box|farming
372,PanduhhBox,box|pvp
373,hexabox,box|pvp|rpg
374,AnarchyDuped,modded|skyblock
375,ReaperSMP4,smp|modded
376,BlissfulVall,smp
377,Pikasitems,pvp|smp
378,MerkBox,pvp|gens
379,AservrRR,modded
380,PlasmicBox,pvp
381,AuraBW,oldPVP|pvp
382,Nawabsmp,smp
383,Smpofwars12,box
384,fuzz4life,smp
385,AdvancedBox,minigames|pvp|modded
386,Quarring,prison|minigames|rpg
387,CloudNineSmp,smp|pvp
388,HappyTownSMP,smp|rolePlay
389,Tfunland2,rolePlay|rpg|pvp
390,Jishpvp,smp|pvp
391,TheFTBsmp,smp
392,Tristania,creative|minigames
393,fungrindbox,farming|pvp|box
394,lbps,pvp|farming|smp
395,CreepsysSMP,smp
396,pvvvpbox,pvp|box
397,lawofaverage,smp|factions|minigames
398,xxlween,rpg|pvp
399,ediessmp,smp
400,FjordSMP,smp|rolePlay
401,lklover,smp
402,SMPCopper,smp
403,ThinkABit,smp
404,NukkaWorld,smp
405,WDBr,rpg
406,dejtaspelare,rolePlay
407,DupeOP,smp|pvp
408,MagmaPR,prison
409,BechBoxSuper,smp|pvp|box
410,ChaosSection,smp
411,QuasbinSMP,smp
412,1AnarchySmp,smp
413,Rove,rpg|pvp|minigames
414,smpeveryone,smp|farming
415,SunRise1SMP,smp|factions|pvp
416,PlanetaryGen,gens|farming|pvp
417,Plooshcraft,smp
418,miaPAINT,smp
419,mnkingdom,smp|pvp
420,FunkFamFarms,smp
421,Dreamey,smp
422,Nusu,oldPVP|pvp|minigames
423,CyrusNA,smp
424,AxoloMines,pvp|farming
425,WeebVille131,smp
426,Full,prison|pvp|oldPVP|minigames
427,n0r3,smp|pvp
428,qualityBox,pvp|oldPVP|box
429,IceSkyMine,prison|skyblock|pvp
430,3TimeSurvive,smp
431,dhyrbfytyslk,smp
432,Demajs,prison|farming|rpg
433,IDTechSMP,pvp|smp
434,LegacyHubb,box|pvp|minigames
435,ILYLYAC,smp
436,BoxTool,pvp|box
437,MythicQuest,skyblock|rpg|factions
438,EternaGame,smp|rpg|rolePlay
439,2b24,smp|oldPVP
440,13smps,smp|pvp
441,RedSkymining,farming|pvp|box
442,WanexBox,box|pvp
443,MarkHoag,smp|minigames|pvp
444,GarboSMP,smp|rolePlay
445,Saphra,smp|farming|rolePlay
446,Gmini,smp|rpg|gens
447,playcubetown,smp|pvp|rpg
448,ZODIACSSMP2,smp
449,minefeald,smp
450,FreeBeSMP,smp
451,zatania,smp|factions|rolePlay
452,BlazeBox21,box|pvp|oldPVP
453,GlosotoSmp,smp|pvp
454,IpsumLorem,rolePlay|pvp
455,okMumSMP,smp
456,smpfuney,smp
457,P0rta1Smp,smp
458,VortBox,box
459,TinyCowSMP,smp
460,HypixelBlock,skyblock|rpg|gens
461,MysticBoxx,modded|box
462,SMPNEW81,smp
463,Runsteal,smp
464,InduSMP,smp
465,Aetherite,gens|farming|pvp
466,Tapes,minigames|rolePlay|pvp
467,PBreakout,prison|oldPVP
468,KiloBox,gens|farming|box
469,PlanetsPR,prison
470,BizarreBox,box
471,SKYMEGAGEN,gens|minigames|oldPVP
472,GRASCHOOLSMP,smp
473,viperswarsmp,smp|pvp|creative
474,LaborSMP,smp
475,krusae,smp
476,Brikonz,creative
477,UnphunieSMP,smp
478,JMProServer,smp
479,TsKennysmp,smp
480,SmpOfPugs,smp
481,rubixcube123,box|pvp|farming
482,Deadroad,rpg
483,Rekroo,smp
484,BegBox,box|pvp|farming
485,StuffisSMP,smp
486,Waybound,rpg
487,sdro,rpg|pvp|creative
488,islandeers,skyblock
489,mineplezqx,smp
490,AstroBlock3,smp
491,hellaTONGAzz,box|pvp
492,lesosmp,smp
493,BaconNetwork,box|gens
494,skieMinez,minigames|farming|skyblock
495,Totemsmps1,smp
496,Floppyboxxy,farming|gens|box
497,Spaceinasmp,pvp|prison
498,Warowwars,smp|factions|pvp
499,BeemrsPvP,gens|pvp
500,OldFunLand,minigames
501,m0rePlay,smp|factions|pvp
502,DryGens,gens|prison|farming
503,KTechKitPvp,pvp|modded
504,Imaginary9,smp|creative|rpg
505,smpix,smp|rolePlay|farming
506,wejustplay,skyblock|pvp
507,TheGreyDuc,smp
508,SoraBlock,skyblock|farming
509,CelestialxMC,smp|pvp|minigames
510,CytriixMC,pvp|box|modded
511,ChlllingSMP,smp
512,1pancake,smp|rpg|rolePlay
513,DupeKid,factions|pvp|smp
514,WALAOU,minigames|pvp|box
515,SquidSteak,smp
516,hurtle,minigames
517,NationCMP,creative
518,SuperB0x,prison|minigames
519,easportseeee,smp
520,Manayaka,smp|pvp|modded
521,Anthony22,smp
522,crazzzycraft,pvp|box|farming
523,wolfsmp220,smp
524,PVPBOX100,pvp|box
525,PaynefulS3,smp
526,BoxOfCookies,gens|farming|pvp
527,amimirSMP,smp
528,phenyshome,smp
529,ScarceBlood,smp|pvp
530,SkyGrinders,smp
531,Hexcast,minigames|pvp|rpg
532,townlysmp,rolePlay|rpg
533,smpFoMyFrend,pvp|factions|modded
534,isolatepur,smp
535,WithoHeart,rpg|farming|rolePlay
536,123didnt,creative
537,NeptunePR,prison|pvp
538,TartCity,smp|creative
539,LLWikiSMP,smp|rolePlay
540,Bimberbox,farming|pvp
541,LostTrees,smp|modded
542,LeafysFFA,smp
543,HighRiseSMP,smp|oldPVP|pvp
544,FallenBoxx,pvp
545,G8rrySMP,smp
546,HighTwist,gens|box
547,bwbdigsSMP,smp
548,SoulFieldSMP,smp|modded
549,BossFights,rpg|oldPVP
550,LSBOX01,pvp|rpg|farming
551,Disbelieve,prison|minigames|rolePlay
552,LSNORM01,pvp|smp|factions
553,BoxingBobox,pvp|smp
554,boxripevent,gens|farming|box
555,trenttest,creative
556,CoralGenz,gens
557,fewerhub,smp|minigames|farming
558,CryptoSB,skyblock|oldPVP|pvp
559,MarvelGens1,gens|pvp|farming
560,RiftElytra,pvp|gens
561,OHOL,smp|factions|rolePlay
562,landeryt,smp
563,lifesteal401,pvp|smp|factions
564,ParkourGen,gens|rpg|pvp
565,MiningHS,pvp|oldPVP|skyblock
566,Quicksilver,prison
567,TurtleCrafte,pvp|smp|modded
568,ayoyoyo,smp
569,lifestealers,smp|minigames|pvp
570,SaiyanGens,gens|pvp|smp
571,PithonPvP,pvp|prison|skyblock
572,TurtleLobby,smp|pvp|farming
573,Box100Elytra,pvp|box
574,TulpBox,smp|pvp
575,FizeFight,pvp|smp
576,HubLifesteal,pvp|minigames|smp
577,Farmable,skyblock|farming
578,RetroMines,prison|farming|gens
579,AAAHHHHHHH,smp
580,pserv03,gens|pvp|smp
581,GensParkour,gens|box
582,LemonLifeS,smp|pvp|creative
583,AcifySMP,smp
584,smpollie,smp
585,plasmasmp0,smp
586,Boxminex,pvp|gens
587,Abundant,minigames
588,LegacySkyF,skyblock|pvp
589,snekz,smp
590,10LivesPRX,smp
591,solarempi4,smp
592,WeMakeSMP,smp
593,ShrimpBoxEly,pvp
594,LocalPrac,pvp
595,Itchability,smp
596,lifestealsmp,pvp|smp
597,ILIKEMEN1234,modded
598,ojjeandgreg,smp|pvp
599,TulpSmp,pvp
600,WarpHub,pvp|modded|smp
601,Changedupe,smp|pvp
602,MHDungeon,pvp|rolePlay|rpg
603,TulpSteal,smp|minigames|pvp
604,BoxMineQ,pvp
605,TitaniumW,smp
606,HAMserverBOX,box
607,wwdupe,pvp
608,St4rMin3r,pvp|box
609,Rebornruss,smp
610,stealingx,pvp|smp|oldPVP
611,PkServer9513,modded
612,Fiveish,pvp|box
613,VirtualGens,gens|pvp
614,brenden7k,modded
615,MageRPG,pvp|rpg
616,Wizard,prison|pvp|oldPVP
617,johnlonron,smp
618,EcoKB,oldPVP|pvp
619,Doggiebox,box|pvp|modded
620,Skugity,factions|pvp
621,TulpHub,smp|minigames
622,MarvelBoxes,gens
623,LSDUPE01,smp|farming|pvp
624,BoxRiftSMP,smp|pvp
625,RageNetwork,oldPVP|pvp
626,JAPASurvival,minigames
627,StarTest133,modded
628,harming,pvp|farming|box
629,BoxRIPbox,pvp|farming|box
630,TurtleCraft,smp|farming|pvp
631,wwwings,pvp|minigames
632,MistyBox,pvp|rpg|prison
633,UxBoxx,pvp|box|smp
634,ChulaSurv,smp|pvp|farming
635,boxriplobby,pvp|gens|minigames
636,EarthwormBox,minigames|pvp|box
637,ruthlessxsmp,smp|factions
638,Sponge,oldPVP|prison|pvp
639,TurtleEvents,pvp|smp|minigames
640,JustBoxBox,pvp
641,ZenSteal1,smp
642,CODEMANIAAA,smp
643,DankFactions,factions|rpg
644,beeisfunny,smp
645,ZVSH,pvp|minigames
646,EggClash,smp|oldPVP|rolePlay
647,VejpEly,pvp|farming
648,popbobstests,smp
649,SkyCaverns,skyblock|farming|pvp
650,ProjectMTF,minigames|rolePlay|modded
651,Heartable,smp|pvp
652,dungeonfy,rpg|farming|skyblock
653,StunWebSmp,smp|rpg
654,enchantssmp,smp|pvp|modded
655,smfseason2,smp|pvp|farming
656,FractalBox,gens
657,lifedestroy,smp|factions|pvp
658,hard12345691,smp
659,J3MSMP,smp|factions|rolePlay
660,boxripshield,gens|farming|pvp
661,Atir,smp|factions|rolePlay
662,pipimannSMP,smp
663,WaffleGens,gens|pvp
664,GenahMc,rolePlay
665,CherryCell,prison|farming
666,legacysmpf,pvp|skyblock
667,dreemc,smp|factions
668,LPLMTP,creative
669,FishingTopia,farming|minigames|rolePlay
670,q1042022,smp
671,nitrolandz,oldPVP|minigames
672,watersheep08,smp
673,BoxLifeY,gens|farming|rpg
674,Satisfaction,pvp
675,JudgeCraft,minigames|rolePlay|pvp
676,CodeGenss,gens|oldPVP
677,Tained,pvp|smp
678,MySurvival28,smp
679,MoonSmp23434,smp|pvp|rolePlay
680,dragonbox01,box
681,bluebearth,smp
682,random203,smp
683,VanLifesteal,smp
684,themooseMP,smp|pvp
685,CentralCraft,smp|pvp|factions
686,GenSpace,gens|prison|farming
687,W1ldB0X,smp
688,SMP,smp|pvp
689,150smplol,smp
690,xolis,smp
691,M1Lrp,rolePlay|factions
692,BoxXV,pvp
693,rascalpvp,pvp|gens|oldPVP
694,deeeepio,smp
695,Axeplot,pvp|gens|factions
696,KitX,oldPVP|pvp|minigames
697,halfasleepMC,smp|modded
698,ForeStealX,smp|pvp|factions
699,SimpCraftSS2,smp
700,MCND123,smp
701,WildWestBox,prison|pvp|box
702,Drtmining,box|farming|pvp
703,MonkeMoment,smp|farming|creative
704,ColtonR,pvp
705,alrboxx,pvp|modded|box
706,chappple,creative
707,100xSMP100,creative|smp|pvp
708,TiMineT,prison|pvp|gens
709,Hexboxz,gens|pvp|box
710,BoxBind,box|farming|pvp
711,BoxBlaze,pvp
712,Ambushes,box
713,BlackPVPbox,modded|farming
714,RandomdaySMP,smp
715,Villager20,smp
716,mcEditor,prison
717,boxvine,box
718,UntitledBox,box
719,DuckoBoxx,box|smp|gens
720,Micahman,smp
721,NotKits,pvp
722,BucksBox,box
723,BoxMineO,pvp|box
724,isaacvlogsss,smp
725,smpw100,smp|farming
726,Anarchybozo,factions|smp
727,uselessness,pvp|box
728,PowerNetwork,gens|pvp|farming
729,Void51,pvp|skyblock|smp
730,borderofsize,smp|pvp
731,ElectTown,farming|pvp|rolePlay
732,ARegularSMP2,smp|pvp
733,BakaBob,smp
734,ZoneB0X,pvp|box
735,Doomlandsmp,smp
736,Smpwastaken,smp|rolePlay|rpg
737,EmpireBend,smp|modded|rolePlay
738,Potsurvive,smp
739,Gens,gens
740,LiveStealXD,smp|pvp|minigames
741,MHItems,smp|pvp|modded
742,ForgeBox,pvp|gens|box
743,Wife,pvp|smp
744,ADDIN,smp|pvp|modded
745,PigsBox,oldPVP|pvp|prison
746,End3rB0x,box
747,quecbox,pvp|box
748,JungleBox,farming|prison|gens
749,LaggySky,skyblock|pvp
750,xxkitxx,pvp|modded|minigames
751,FightInBoxes,pvp
752,wariscul6,smp|factions|pvp
753,galaxyore,skyblock|farming|pvp
754,BoxMinesAU,pvp|box|farming
755,RubiesSMP,smp
756,DivineBlocks,box|gens
757,Supermax12,smp
758,ProSkyGen,farming|gens|pvp
759,AxolotlGen,gens|pvp|rpg|oldPVP
760,BigManowo,skyblock|pvp|smp
761,HJsMC,smp
762,MegalandKJ,creative
763,TerribleRpg,rpg
764,Liestelsp2,smp
765,randomltems,creative|smp|box
766,SMPArmada,smp|factions
767,LukkyBlocks,minigames|pvp|smp
768,HomeDash,smp
769,PircdSMP,smp|pvp
770,Waspserv,creative
771,ToTiSMP,smp|modded|pvp
772,mnsbox,pvp
773,bamboobox,smp|factions|prison
774,Vicky042211,creative|rolePlay
775,BucketsWorld,smp
776,Stay2True,smp
777,camsserver12,smp
778,JmboPVP,pvp
779,DemisesPVP,pvp|box
780,BiomeSMP26,smp
781,NewWorldsx,factions|smp|pvp
782,AcolusBox,gens|pvp
783,UltraLine,minigames
784,Tuprecon,modded|rpg|rolePlay
785,cakeySMP421,smp
786,MysticalGens,gens|pvp|minigames
787,lifesteal972,smp|pvp
788,snsbox,box|pvp|farming
789,EpikLegends,pvp|minigames|gens
790,nightsmptj,smp|pvp
791,MCGFIght,prison|pvp
792,Aspolex,box|pvp|farming
793,AxoSMPZ,smp|modded
794,BoxpvpM7,minigames|farming
795,Vamp1reSMP,smp
796,AEntropy,smp
797,MungGens,gens|prison|pvp
798,EcoSpace,minigames|pvp|box
799,ShrekABC2,smp|farming
800,Pruthvi121,smp|farming|modded
801,FootieSMP,smp
802,measured,rpg|prison|modded
803,BCraftRPG,smp
804,Mlive,rolePlay
805,PlanetDoom,pvp|smp
806,Survival4Mc,smp|farming|oldPVP
807,herobrinebox,creative|rpg
808,MegaGenPVP,pvp|gens|farming
809,everestbox,pvp
810,SagaRPG,rpg
811,Visfi,factions|pvp|smp
812,tertleBox,gens|farming|pvp
813,t1lldeathsmp,smp
814,Worldsgen,pvp
815,CasualtiBox,pvp|box|prison
816,BOXPVPEEE,box|pvp
817,hegger,rolePlay|rpg|smp
818,shutbox,rpg|pvp|box
819,PetBoxSim,farming|minigames|box
820,LaBoxSteal,minigames|farming
821,1p1g,smp|pvp
822,AboutBox,pvp|smp|minigames
823,daHamster,smp
824,kanjunetwork,smp|rolePlay|pvp
825,H4miXMC,smp
826,bestero,smp
827,PermaRPG,rpg|pvp|modded
828,MobSteal,pvp
829,1219SMP,smp
830,JosiahP,smp
831,dinnerman,rpg|farming|modded
832,SMPPonas,smp
833,SMPCarbon,smp|factions|pvp
834,OPMaterials,smp|pvp|rpg
835,JuniMC,oldPVP|pvp|minigames
836,AnarcySERVxD,smp
837,hiopl,smp
838,Bitbox,gens|pvp|farming
839,bestsmpmine,smp
840,Apqmine,smp
841,CustomXSky,pvp|smp
842,smp27k,smp
843,kaassouflet,smp
844,voidfills,smp|skyblock|rolePlay
845,FPiggy,creative
846,VFarming,farming
847,mpastensmp,smp
848,DracoCool,creative
849,AHNSkyGens,gens|oldPVP|rpg
850,JesterBox,prison|pvp|box
851,GeoSkyMine,pvp|box|gens
852,Observant,pvp|gens|prison
853,Totalboxx,box|pvp|smp
854,190288397478,smp|factions|farming
855,Box4Life,pvp|farming|prison
856,chaoticboxx,pvp|farming
857,vssonicexe,rolePlay|rpg|creative
858,GoldRushAQP,box
859,0D4rk,smp|factions|pvp
860,HeartTakenW,smp|factions
861,Lif3Steal,smp|modded
862,Myth1calBox,box|pvp
863,DwarfSMPS,smp
864,AHNGGuard,pvp|oldPVP|rpg
865,Tehboisone,smp
866,BeeeBoxx,pvp
867,JLogserver,smp
868,VolkKraftOG,factions|rolePlay|pvp
869,SmpB1ood,smp|oldPVP|pvp
870,BewoEpic,smp
871,ISBOX,minigames|oldPVP|pvp
872,JetBox,pvp|modded|rolePlay
873,toletpapr,smp
